# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,
#,,,,,
#,,,,,
# User preference: *,,,,,
#,,,,,
# COLUMN pl_name:        Planet Name,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,
# COLUMN discoverymethod: Discovery Method,,,,,
# COLUMN disc_year:      Discovery Year,,,,,
# COLUMN releasedate:    Release Date,,,,,
#,,,,,
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,releasedate
WASP-15 b,1,1,Transit,2009,04/03/2024
WASP-15 b,1,1,Transit,2009,14/05/2014
WASP-15 b,1,1,Transit,2009,16/09/2024
WASP-150 b,1,1,Transit,2020,03/05/2022
WASP-150 b,1,1,Transit,2020,21/05/2020
WASP-150 b,1,1,Transit,2020,10/07/2023
WASP-151 b,1,1,Transit,2017,18/10/2022
WASP-151 b,1,1,Transit,2017,22/02/2022
WASP-151 b,1,1,Transit,2017,10/12/2024
WASP-151 b,1,1,Transit,2017,26/10/2017
WASP-151 b,1,1,Transit,2017,04/03/2024
WASP-153 b,1,1,Transit,2017,28/03/2023
WASP-153 b,1,1,Transit,2017,26/10/2017
WASP-153 b,1,1,Transit,2017,24/01/2022
WASP-153 b,1,1,Transit,2017,04/03/2024
WASP-153 b,1,1,Transit,2017,18/10/2022
WASP-153 b,1,1,Transit,2017,03/05/2022
WASP-154 b,1,1,Transit,2025,30/08/2024
WASP-154 b,1,1,Transit,2025,21/04/2025
WASP-155 b,1,1,Transit,2025,21/04/2025
WASP-155 b,1,1,Transit,2025,30/09/2024
WASP-156 b,1,1,Transit,2017,22/07/2024
WASP-156 b,1,1,Transit,2017,04/03/2024
WASP-156 b,1,1,Transit,2017,26/10/2017
WASP-156 b,1,1,Transit,2017,10/12/2024
WASP-156 b,1,1,Transit,2017,18/10/2022
WASP-156 b,1,1,Transit,2017,10/12/2024
WASP-156 b,1,1,Transit,2017,03/05/2022
WASP-157 b,1,1,Transit,2016,18/07/2016
WASP-157 b,1,1,Transit,2016,26/10/2018
WASP-157 b,1,1,Transit,2016,05/09/2019
WASP-157 b,1,1,Transit,2016,04/03/2024
WASP-157 b,1,1,Transit,2016,15/02/2018
WASP-157 b,1,1,Transit,2016,24/01/2022
WASP-157 b,1,1,Transit,2016,21/12/2016
WASP-157 b,1,1,Transit,2016,14/12/2017
WASP-157 b,1,1,Transit,2016,23/06/2016
WASP-158 b,1,1,Transit,2018,08/08/2022
WASP-158 b,1,1,Transit,2018,04/03/2024
WASP-158 b,1,1,Transit,2018,26/10/2018
WASP-159 b,1,1,Transit,2018,08/08/2022
WASP-159 b,1,1,Transit,2018,03/05/2022
WASP-159 b,1,1,Transit,2018,26/10/2018
WASP-159 b,1,1,Transit,2018,04/03/2024
WASP-159 b,1,1,Transit,2018,18/10/2022
WASP-16 b,1,1,Transit,2009,18/10/2022
WASP-16 b,1,1,Transit,2009,03/05/2022
WASP-16 b,1,1,Transit,2009,05/12/2019
WASP-16 b,1,1,Transit,2009,21/03/2019
WASP-16 b,1,1,Transit,2009,16/09/2024
WASP-16 b,1,1,Transit,2009,24/01/2022
WASP-16 b,1,1,Transit,2009,04/03/2024
WASP-16 b,1,1,Transit,2009,26/04/2018
WASP-16 b,1,1,Transit,2009,14/05/2014
WASP-16 b,1,1,Transit,2009,15/10/2015
WASP-16 b,1,1,Transit,2009,08/09/2016
WASP-160 B b,2,1,Transit,2018,18/10/2022
WASP-160 B b,2,1,Transit,2018,09/08/2022
WASP-160 B b,2,1,Transit,2018,04/03/2024
WASP-160 B b,2,1,Transit,2018,01/11/2018
WASP-161 b,1,1,Transit,2018,18/10/2022
WASP-161 b,1,1,Transit,2018,04/03/2024
WASP-161 b,1,1,Transit,2018,03/05/2022
WASP-161 b,1,1,Transit,2018,09/08/2022
WASP-161 b,1,1,Transit,2018,13/12/2018
WASP-162 b,1,1,Transit,2018,08/08/2022
WASP-162 b,1,1,Transit,2018,18/10/2022
WASP-162 b,1,1,Transit,2018,26/10/2018
WASP-162 b,1,1,Transit,2018,04/03/2024
WASP-163 b,1,1,Transit,2018,28/08/2025
WASP-163 b,1,1,Transit,2018,13/12/2018
WASP-164 b,1,1,Transit,2018,04/03/2024
WASP-164 b,1,1,Transit,2018,09/08/2022
WASP-164 b,1,1,Transit,2018,18/10/2022
WASP-164 b,1,1,Transit,2018,24/01/2022
WASP-164 b,1,1,Transit,2018,01/11/2018
WASP-165 b,1,1,Transit,2018,25/03/2024
WASP-165 b,1,1,Transit,2018,04/03/2024
WASP-165 b,1,1,Transit,2018,18/10/2022
WASP-165 b,1,1,Transit,2018,01/11/2018
WASP-166 b,1,1,Transit,2019,04/03/2024
WASP-166 b,1,1,Transit,2019,10/12/2024
WASP-166 b,1,1,Transit,2019,25/07/2019
WASP-166 b,1,1,Transit,2019,17/04/2023
WASP-166 b,1,1,Transit,2019,03/05/2022
WASP-167 b,1,1,Transit,2017,04/03/2024
WASP-167 b,1,1,Transit,2017,10/07/2023
WASP-167 b,1,1,Transit,2017,18/10/2022
WASP-167 b,1,1,Transit,2017,24/01/2022
WASP-167 b,1,1,Transit,2017,03/05/2022
WASP-167 b,1,1,Transit,2017,27/07/2017
WASP-168 b,2,1,Transit,2018,04/03/2024
WASP-168 b,2,1,Transit,2018,08/08/2022
WASP-168 b,2,1,Transit,2018,18/10/2022
WASP-168 b,2,1,Transit,2018,26/10/2018
WASP-169 b,1,1,Transit,2019,03/05/2022
WASP-169 b,1,1,Transit,2019,12/09/2019
WASP-169 b,1,1,Transit,2019,18/10/2022
WASP-169 b,1,1,Transit,2019,08/08/2022
WASP-169 b,1,1,Transit,2019,04/03/2024
WASP-17 b,1,1,Transit,2009,26/04/2018
WASP-17 b,1,1,Transit,2009,08/09/2016
WASP-17 b,1,1,Transit,2009,03/05/2022
WASP-17 b,1,1,Transit,2009,04/03/2024
WASP-17 b,1,1,Transit,2009,14/05/2014
WASP-17 b,1,1,Transit,2009,18/10/2022
WASP-17 b,1,1,Transit,2009,29/09/2016
WASP-17 b,1,1,Transit,2009,13/10/2016
WASP-17 b,1,1,Transit,2009,21/03/2019
WASP-17 b,1,1,Transit,2009,28/11/2023
WASP-17 b,1,1,Transit,2009,10/10/2022
WASP-17 b,1,1,Transit,2009,14/01/2016
WASP-17 b,1,1,Transit,2009,08/09/2016
WASP-17 b,1,1,Transit,2009,15/10/2015
WASP-17 b,1,1,Transit,2009,18/08/2016
WASP-17 b,1,1,Transit,2009,23/01/2024
WASP-170 b,1,1,Transit,2018,04/03/2024
WASP-170 b,1,1,Transit,2018,13/12/2018
WASP-170 b,1,1,Transit,2018,18/10/2022
WASP-170 b,1,1,Transit,2018,08/08/2022
WASP-171 b,1,1,Transit,2019,18/10/2022
WASP-171 b,1,1,Transit,2019,12/09/2019
WASP-171 b,1,1,Transit,2019,08/08/2022
WASP-172 b,1,1,Transit,2018,10/10/2022
WASP-172 b,1,1,Transit,2018,04/03/2024
WASP-172 b,1,1,Transit,2018,18/10/2022
WASP-172 b,1,1,Transit,2018,20/11/2024
WASP-172 b,1,1,Transit,2018,26/10/2018
WASP-173 A b,2,1,Transit,2018,20/11/2024
WASP-173 A b,2,1,Transit,2018,08/08/2022
WASP-173 A b,2,1,Transit,2018,26/10/2018
WASP-173 A b,2,1,Transit,2018,05/03/2019
WASP-173 A b,2,1,Transit,2018,04/03/2024
WASP-173 A b,2,1,Transit,2018,18/10/2022
WASP-174 b,1,1,Transit,2018,04/03/2024
WASP-174 b,1,1,Transit,2018,24/01/2022
WASP-174 b,1,1,Transit,2018,18/10/2022
WASP-174 b,1,1,Transit,2018,23/08/2018
WASP-174 b,1,1,Transit,2018,08/02/2023
WASP-175 b,1,1,Transit,2019,04/03/2024
WASP-175 b,1,1,Transit,2019,18/10/2022
WASP-175 b,1,1,Transit,2019,12/09/2019
WASP-175 b,1,1,Transit,2019,09/08/2022
WASP-176 b,1,1,Transit,2020,21/05/2020
WASP-176 b,1,1,Transit,2020,18/10/2022
WASP-177 b,1,1,Transit,2019,28/03/2023
WASP-177 b,1,1,Transit,2019,18/04/2019
WASP-177 b,1,1,Transit,2019,04/03/2024
WASP-177 b,1,1,Transit,2019,18/10/2022
WASP-178 b,1,1,Transit,2019,10/10/2019
WASP-178 b,1,1,Transit,2019,10/10/2022
WASP-178 b,1,1,Transit,2019,19/11/2020
WASP-178 b,1,1,Transit,2019,18/10/2022
WASP-18 b,2,2,Transit,2009,14/01/2016
WASP-18 b,2,2,Transit,2009,05/12/2019
WASP-18 b,2,2,Transit,2009,24/01/2022
WASP-18 b,2,2,Transit,2009,15/10/2015
WASP-18 b,2,2,Transit,2009,04/03/2024
WASP-18 b,2,2,Transit,2009,31/01/2022
WASP-18 b,2,2,Transit,2009,14/01/2016
WASP-18 b,2,2,Transit,2009,12/02/2015
WASP-18 b,2,2,Transit,2009,06/11/2023
WASP-18 b,2,2,Transit,2009,18/10/2022
WASP-18 b,2,2,Transit,2009,21/03/2019
WASP-18 b,2,2,Transit,2009,26/09/2019
WASP-18 b,2,2,Transit,2009,14/05/2014
WASP-18 b,2,2,Transit,2009,14/01/2016
WASP-18 b,2,2,Transit,2009,26/04/2018
WASP-18 b,2,2,Transit,2009,08/09/2016
WASP-18 b,2,2,Transit,2009,29/08/2019
WASP-18 c,2,2,Transit Timing Variations,2019,05/12/2019
WASP-180 A b,2,1,Transit,2019,22/08/2023
WASP-180 A b,2,1,Transit,2019,26/09/2019
WASP-180 A b,2,1,Transit,2019,04/03/2024
WASP-180 A b,2,1,Transit,2019,18/10/2022
WASP-181 b,1,1,Transit,2019,18/10/2022
WASP-181 b,1,1,Transit,2019,10/12/2024
WASP-181 b,1,1,Transit,2019,04/03/2024
WASP-181 b,1,1,Transit,2019,18/04/2019
WASP-182 b,1,1,Transit,2019,18/10/2022
WASP-182 b,1,1,Transit,2019,03/05/2022
WASP-182 b,1,1,Transit,2019,12/09/2019
WASP-182 b,1,1,Transit,2019,09/08/2022
WASP-183 b,1,1,Transit,2019,18/04/2019
WASP-183 b,1,1,Transit,2019,18/10/2022
WASP-183 b,1,1,Transit,2019,04/03/2024
WASP-183 b,1,1,Transit,2019,10/12/2024
WASP-184 b,1,1,Transit,2019,18/10/2022
WASP-184 b,1,1,Transit,2019,08/08/2022
WASP-184 b,1,1,Transit,2019,10/10/2019
WASP-185 b,1,1,Transit,2019,10/10/2019
WASP-185 b,1,1,Transit,2019,28/08/2025
WASP-186 b,1,1,Transit,2020,27/06/2023
WASP-186 b,1,1,Transit,2020,17/12/2020
WASP-186 b,1,1,Transit,2020,20/11/2024
WASP-186 b,1,1,Transit,2020,18/10/2022
WASP-186 b,1,1,Transit,2020,04/03/2024
WASP-187 b,1,1,Transit,2020,05/05/2025
WASP-187 b,1,1,Transit,2020,17/12/2020
WASP-187 b,1,1,Transit,2020,18/10/2022
WASP-188 b,1,1,Transit,2025,21/04/2025
WASP-188 b,1,1,Transit,2025,30/08/2024
WASP-189 b,1,1,Transit,2020,16/03/2022
WASP-189 b,1,1,Transit,2020,18/10/2022
WASP-19 b,1,1,Transit,2009,18/10/2022
WASP-19 b,1,1,Transit,2009,04/03/2024
WASP-19 b,1,1,Transit,2009,14/05/2014
WASP-19 b,1,1,Transit,2009,03/05/2022
WASP-19 b,1,1,Transit,2009,31/01/2022
WASP-19 b,1,1,Transit,2009,21/03/2019
WASP-19 b,1,1,Transit,2009,15/10/2015
WASP-19 b,1,1,Transit,2009,22/10/2015
WASP-19 b,1,1,Transit,2009,18/08/2016
WASP-19 b,1,1,Transit,2009,22/10/2015
WASP-19 b,1,1,Transit,2009,14/01/2016
WASP-19 b,1,1,Transit,2009,13/10/2016
WASP-19 b,1,1,Transit,2009,24/01/2022
WASP-19 b,1,1,Transit,2009,29/10/2015
WASP-19 b,1,1,Transit,2009,30/09/2024
WASP-190 b,1,1,Transit,2019,04/03/2024
WASP-190 b,1,1,Transit,2019,05/03/2019
WASP-190 b,1,1,Transit,2019,18/10/2022
WASP-190 b,1,1,Transit,2019,03/05/2022
WASP-190 b,1,1,Transit,2019,01/11/2022
WASP-192 b,1,1,Transit,2019,04/03/2024
WASP-192 b,1,1,Transit,2019,10/10/2019
WASP-192 b,1,1,Transit,2019,18/10/2022
WASP-192 b,1,1,Transit,2019,10/10/2022
WASP-193 b,1,1,Transit,2023,20/05/2024
WASP-193 b,1,1,Transit,2023,26/07/2023
WASP-194 b,1,1,Transit,2025,21/04/2025
WASP-194 b,1,1,Transit,2025,30/09/2024
WASP-195 b,1,1,Transit,2025,16/09/2024
WASP-195 b,1,1,Transit,2025,21/04/2025
WASP-197 b,1,1,Transit,2025,21/04/2025
WASP-197 b,1,1,Transit,2025,06/03/2024
WASP-2 b,2,1,Transit,2007,24/01/2022
WASP-2 b,2,1,Transit,2007,14/01/2016
WASP-2 b,2,1,Transit,2007,14/01/2016
WASP-2 b,2,1,Transit,2007,15/10/2015
WASP-2 b,2,1,Transit,2007,21/03/2019
WASP-2 b,2,1,Transit,2007,29/10/2014
WASP-2 b,2,1,Transit,2007,14/01/2016
WASP-2 b,2,1,Transit,2007,04/03/2024
WASP-2 b,2,1,Transit,2007,29/10/2014
WASP-2 b,2,1,Transit,2007,24/04/2015
WASP-2 b,2,1,Transit,2007,29/10/2014
WASP-2 b,2,1,Transit,2007,03/10/2022
WASP-2 b,2,1,Transit,2007,08/09/2016
WASP-2 b,2,1,Transit,2007,18/10/2022
WASP-2 b,2,1,Transit,2007,29/10/2014
WASP-2 b,2,1,Transit,2007,26/09/2019
WASP-20 b,2,1,Transit,2015,24/01/2022
WASP-20 b,2,1,Transit,2015,31/08/2017
WASP-20 b,2,1,Transit,2015,18/10/2022
WASP-20 b,2,1,Transit,2015,21/03/2019
WASP-20 b,2,1,Transit,2015,05/03/2015
WASP-20 b,2,1,Transit,2015,06/11/2023
WASP-20 b,2,1,Transit,2015,04/03/2024
WASP-21 b,1,1,Transit,2010,05/11/2020
WASP-21 b,1,1,Transit,2010,14/01/2016
WASP-21 b,1,1,Transit,2010,21/03/2019
WASP-21 b,1,1,Transit,2010,19/11/2015
WASP-21 b,1,1,Transit,2010,03/12/2020
WASP-21 b,1,1,Transit,2010,14/05/2014
WASP-21 b,1,1,Transit,2010,04/03/2024
WASP-21 b,1,1,Transit,2010,29/11/2022
WASP-21 b,1,1,Transit,2010,24/01/2022
WASP-21 b,1,1,Transit,2010,18/10/2022
WASP-22 b,1,1,Transit,2010,18/10/2022
WASP-22 b,1,1,Transit,2010,21/03/2019
WASP-22 b,1,1,Transit,2010,26/04/2018
WASP-22 b,1,1,Transit,2010,30/09/2024
WASP-22 b,1,1,Transit,2010,25/02/2016
WASP-22 b,1,1,Transit,2010,15/10/2015
WASP-22 b,1,1,Transit,2010,03/05/2022
WASP-22 b,1,1,Transit,2010,06/10/2016
WASP-22 b,1,1,Transit,2010,14/05/2014
WASP-22 b,1,1,Transit,2010,04/03/2024
WASP-23 b,1,1,Transit,2010,21/03/2019
WASP-23 b,1,1,Transit,2010,24/01/2022
WASP-23 b,1,1,Transit,2010,14/05/2014
WASP-23 b,1,1,Transit,2010,04/03/2024
WASP-23 b,1,1,Transit,2010,30/09/2024
WASP-23 b,1,1,Transit,2010,18/10/2022
WASP-24 b,3,1,Transit,2010,08/09/2016
WASP-24 b,3,1,Transit,2010,14/05/2014
WASP-24 b,3,1,Transit,2010,05/12/2019
WASP-24 b,3,1,Transit,2010,26/04/2018
WASP-24 b,3,1,Transit,2010,21/03/2019
WASP-24 b,3,1,Transit,2010,09/08/2022
WASP-24 b,3,1,Transit,2010,04/03/2024
WASP-24 b,3,1,Transit,2010,15/10/2015
WASP-24 b,3,1,Transit,2010,24/01/2022
WASP-24 b,3,1,Transit,2010,18/10/2022
WASP-25 b,1,1,Transit,2010,05/12/2019
WASP-25 b,1,1,Transit,2010,26/04/2018
WASP-25 b,1,1,Transit,2010,04/03/2024
WASP-25 b,1,1,Transit,2010,03/05/2022
WASP-25 b,1,1,Transit,2010,14/05/2014
WASP-25 b,1,1,Transit,2010,09/10/2025
WASP-25 b,1,1,Transit,2010,08/09/2016
WASP-25 b,1,1,Transit,2010,21/03/2019
WASP-25 b,1,1,Transit,2010,24/01/2022
WASP-25 b,1,1,Transit,2010,08/08/2022
WASP-25 b,1,1,Transit,2010,18/10/2022
WASP-25 b,1,1,Transit,2010,04/03/2024
WASP-26 b,2,1,Transit,2010,08/09/2016
WASP-26 b,2,1,Transit,2010,09/08/2022
WASP-26 b,2,1,Transit,2010,05/12/2019
WASP-26 b,2,1,Transit,2010,14/05/2014
WASP-26 b,2,1,Transit,2010,20/11/2024
WASP-26 b,2,1,Transit,2010,26/04/2018
WASP-26 b,2,1,Transit,2010,18/10/2022
WASP-26 b,2,1,Transit,2010,04/03/2024
WASP-26 b,2,1,Transit,2010,21/03/2019
WASP-26 b,2,1,Transit,2010,24/01/2022
WASP-26 b,2,1,Transit,2010,24/01/2022
WASP-28 b,1,1,Transit,2014,18/10/2022
WASP-28 b,1,1,Transit,2014,21/03/2019
WASP-28 b,1,1,Transit,2014,05/01/2024
WASP-28 b,1,1,Transit,2014,05/03/2015
WASP-28 b,1,1,Transit,2014,24/01/2022
WASP-28 b,1,1,Transit,2014,22/02/2022
WASP-28 b,1,1,Transit,2014,28/04/2016
WASP-28 b,1,1,Transit,2014,29/10/2014
WASP-28 b,1,1,Transit,2014,04/03/2024
WASP-29 b,1,1,Transit,2010,03/05/2022
WASP-29 b,1,1,Transit,2010,04/03/2024
WASP-29 b,1,1,Transit,2010,21/03/2019
WASP-29 b,1,1,Transit,2010,06/11/2023
WASP-29 b,1,1,Transit,2010,18/10/2022
WASP-29 b,1,1,Transit,2010,22/10/2015
WASP-29 b,1,1,Transit,2010,24/01/2022
WASP-29 b,1,1,Transit,2010,14/05/2014
WASP-29 b,1,1,Transit,2010,26/04/2018
WASP-3 b,3,1,Transit,2007,01/12/2016
WASP-3 b,3,1,Transit,2007,14/01/2016
WASP-3 b,3,1,Transit,2007,24/01/2022
WASP-3 b,3,1,Transit,2007,14/01/2016
WASP-3 b,3,1,Transit,2007,14/05/2014
WASP-3 b,3,1,Transit,2007,07/04/2024
WASP-3 b,3,1,Transit,2007,04/03/2024
WASP-3 b,3,1,Transit,2007,26/02/2015
WASP-3 b,3,1,Transit,2007,21/03/2019
WASP-3 b,3,1,Transit,2007,15/10/2015
WASP-3 b,3,1,Transit,2007,04/04/2019
WASP-3 b,3,1,Transit,2007,08/12/2016
WASP-3 b,3,1,Transit,2007,18/10/2022
WASP-31 b,1,1,Transit,2010,21/03/2019
WASP-31 b,1,1,Transit,2010,14/05/2014
WASP-31 b,1,1,Transit,2010,24/01/2022
WASP-31 b,1,1,Transit,2010,05/12/2019
WASP-31 b,1,1,Transit,2010,13/10/2016
WASP-31 b,1,1,Transit,2010,18/10/2022
WASP-31 b,1,1,Transit,2010,04/03/2024
WASP-31 b,1,1,Transit,2010,03/05/2022
WASP-31 b,1,1,Transit,2010,30/09/2024
WASP-31 b,1,1,Transit,2010,14/01/2016
WASP-32 b,1,1,Transit,2010,21/03/2019
WASP-32 b,1,1,Transit,2010,18/10/2022
WASP-32 b,1,1,Transit,2010,24/01/2022
WASP-32 b,1,1,Transit,2010,14/05/2014
WASP-32 b,1,1,Transit,2010,04/03/2024
WASP-32 b,1,1,Transit,2010,05/12/2019
WASP-32 b,1,1,Transit,2010,26/04/2018
WASP-32 b,1,1,Transit,2010,03/10/2022
WASP-33 b,2,1,Transit,2010,14/05/2014
WASP-33 b,2,1,Transit,2010,11/07/2019
WASP-33 b,2,1,Transit,2010,13/08/2015
WASP-33 b,2,1,Transit,2010,28/04/2016
WASP-33 b,2,1,Transit,2010,06/12/2018
WASP-33 b,2,1,Transit,2010,18/10/2022
WASP-33 b,2,1,Transit,2010,28/01/2016
WASP-33 b,2,1,Transit,2010,22/02/2023
WASP-33 b,2,1,Transit,2010,11/06/2021
WASP-33 b,2,1,Transit,2010,28/01/2016
WASP-34 b,1,1,Transit,2010,21/03/2019
WASP-34 b,1,1,Transit,2010,18/10/2022
WASP-34 b,1,1,Transit,2010,04/03/2024
WASP-34 b,1,1,Transit,2010,26/04/2018
WASP-34 b,1,1,Transit,2010,14/05/2014
WASP-34 b,1,1,Transit,2010,15/05/2023
WASP-34 b,1,1,Transit,2010,15/10/2015
WASP-35 b,1,1,Transit,2011,03/05/2022
WASP-35 b,1,1,Transit,2011,04/03/2024
WASP-35 b,1,1,Transit,2011,09/08/2022
WASP-35 b,1,1,Transit,2011,26/04/2018
WASP-35 b,1,1,Transit,2011,21/03/2019
WASP-35 b,1,1,Transit,2011,18/10/2022
WASP-35 b,1,1,Transit,2011,24/01/2022
WASP-35 b,1,1,Transit,2011,14/05/2014
WASP-36 b,2,1,Transit,2011,18/10/2022
WASP-36 b,2,1,Transit,2011,31/03/2016
WASP-36 b,2,1,Transit,2011,24/01/2022
WASP-36 b,2,1,Transit,2011,16/09/2024
WASP-36 b,2,1,Transit,2011,28/04/2016
WASP-36 b,2,1,Transit,2011,07/04/2016
WASP-36 b,2,1,Transit,2011,21/03/2019
WASP-36 b,2,1,Transit,2011,04/03/2024
WASP-36 b,2,1,Transit,2011,14/05/2014
WASP-37 b,1,1,Transit,2010,24/01/2022
WASP-37 b,1,1,Transit,2010,18/10/2022
WASP-37 b,1,1,Transit,2010,15/08/2019
WASP-37 b,1,1,Transit,2010,21/03/2019
WASP-37 b,1,1,Transit,2010,14/05/2014
WASP-37 b,1,1,Transit,2010,09/08/2022
WASP-37 b,1,1,Transit,2010,04/03/2024
WASP-38 b,1,1,Transit,2010,04/03/2024
WASP-38 b,1,1,Transit,2010,12/02/2015
WASP-38 b,1,1,Transit,2010,14/05/2014
WASP-38 b,1,1,Transit,2010,05/12/2019
WASP-38 b,1,1,Transit,2010,18/10/2022
WASP-38 b,1,1,Transit,2010,26/04/2018
WASP-38 b,1,1,Transit,2010,21/03/2019
WASP-38 b,1,1,Transit,2010,15/10/2015
WASP-39 b,1,1,Transit,2011,08/01/2015
WASP-39 b,1,1,Transit,2011,14/05/2014
WASP-39 b,1,1,Transit,2011,13/10/2016
WASP-39 b,1,1,Transit,2011,09/08/2022
WASP-39 b,1,1,Transit,2011,05/12/2019
WASP-39 b,1,1,Transit,2011,14/01/2016
WASP-39 b,1,1,Transit,2011,18/10/2022
WASP-39 b,1,1,Transit,2011,23/01/2024
WASP-39 b,1,1,Transit,2011,04/03/2024
WASP-39 b,1,1,Transit,2011,21/03/2019
WASP-39 b,1,1,Transit,2011,28/04/2016
WASP-39 b,1,1,Transit,2011,08/09/2016
WASP-39 b,1,1,Transit,2011,28/09/2024
WASP-4 b,1,1,Transit,2007,15/10/2015
WASP-4 b,1,1,Transit,2007,10/06/2024
WASP-4 b,1,1,Transit,2007,28/08/2025
WASP-4 b,1,1,Transit,2007,15/08/2019
WASP-4 b,1,1,Transit,2007,03/08/2017
WASP-4 b,1,1,Transit,2007,24/04/2015
WASP-4 b,1,1,Transit,2007,04/03/2024
WASP-4 b,1,1,Transit,2007,08/09/2016
WASP-4 b,1,1,Transit,2007,14/01/2016
WASP-4 b,1,1,Transit,2007,14/05/2014
WASP-4 b,1,1,Transit,2007,24/01/2022
WASP-4 b,1,1,Transit,2007,26/10/2018
WASP-4 b,1,1,Transit,2007,03/08/2017
WASP-4 b,1,1,Transit,2007,14/01/2016
WASP-4 b,1,1,Transit,2007,27/08/2015
WASP-4 b,1,1,Transit,2007,21/03/2019
WASP-4 b,1,1,Transit,2007,18/10/2022
WASP-4 b,1,1,Transit,2007,03/05/2022
WASP-4 b,1,1,Transit,2007,25/09/2025
WASP-4 b,1,1,Transit,2007,14/01/2016
WASP-41 b,1,2,Transit,2012,26/04/2018
WASP-41 b,1,2,Transit,2012,25/02/2016
WASP-41 b,1,2,Transit,2012,08/02/2023
WASP-41 b,1,2,Transit,2012,21/03/2019
WASP-41 b,1,2,Transit,2012,18/10/2022
WASP-41 b,1,2,Transit,2012,15/10/2015
WASP-41 b,1,2,Transit,2012,14/05/2014
WASP-41 b,1,2,Transit,2012,04/03/2024
WASP-41 c,1,2,Radial Velocity,2015,15/10/2015
WASP-42 b,1,1,Transit,2012,21/03/2019
WASP-42 b,1,1,Transit,2012,04/03/2024
WASP-42 b,1,1,Transit,2012,14/05/2014
WASP-42 b,1,1,Transit,2012,18/10/2022
WASP-42 b,1,1,Transit,2012,08/02/2023
WASP-42 b,1,1,Transit,2012,03/05/2022
WASP-42 b,1,1,Transit,2012,25/02/2016
WASP-43 b,1,1,Transit,2011,03/05/2022
WASP-43 b,1,1,Transit,2011,15/10/2015
WASP-43 b,1,1,Transit,2011,28/07/2016
WASP-43 b,1,1,Transit,2011,18/10/2022
WASP-43 b,1,1,Transit,2011,02/06/2025
WASP-43 b,1,1,Transit,2011,30/09/2024
WASP-43 b,1,1,Transit,2011,12/02/2015
WASP-43 b,1,1,Transit,2011,05/12/2019
WASP-43 b,1,1,Transit,2011,03/12/2015
WASP-43 b,1,1,Transit,2011,08/01/2015
WASP-43 b,1,1,Transit,2011,24/01/2022
WASP-43 b,1,1,Transit,2011,14/05/2014
WASP-43 b,1,1,Transit,2011,04/03/2024
WASP-43 b,1,1,Transit,2011,21/03/2019
WASP-44 b,1,1,Transit,2011,24/01/2022
WASP-44 b,1,1,Transit,2011,08/08/2022
WASP-44 b,1,1,Transit,2011,08/05/2024
WASP-44 b,1,1,Transit,2011,03/05/2022
WASP-44 b,1,1,Transit,2011,18/10/2022
WASP-44 b,1,1,Transit,2011,21/03/2019
WASP-44 b,1,1,Transit,2011,04/03/2024
WASP-44 b,1,1,Transit,2011,26/09/2019
WASP-44 b,1,1,Transit,2011,14/05/2014
WASP-44 b,1,1,Transit,2011,31/03/2016
WASP-45 b,2,1,Transit,2011,18/10/2022
WASP-45 b,2,1,Transit,2011,26/04/2018
WASP-45 b,2,1,Transit,2011,21/03/2019
WASP-45 b,2,1,Transit,2011,26/09/2019
WASP-45 b,2,1,Transit,2011,08/08/2022
WASP-45 b,2,1,Transit,2011,14/05/2014
WASP-45 b,2,1,Transit,2011,04/03/2024
WASP-45 b,2,1,Transit,2011,24/01/2022
WASP-45 b,2,1,Transit,2011,03/12/2015
WASP-46 b,1,1,Transit,2011,04/03/2024
WASP-46 b,1,1,Transit,2011,24/01/2022
WASP-46 b,1,1,Transit,2011,14/05/2014
WASP-46 b,1,1,Transit,2011,18/10/2022
WASP-46 b,1,1,Transit,2011,03/05/2022
WASP-46 b,1,1,Transit,2011,21/03/2019
WASP-46 b,1,1,Transit,2011,03/12/2015
WASP-46 b,1,1,Transit,2011,16/09/2024
WASP-47 b,1,4,Transit,2012,05/09/2019
WASP-47 b,1,4,Transit,2012,14/05/2014
WASP-47 b,1,4,Transit,2012,24/01/2022
WASP-47 b,1,4,Transit,2012,09/08/2022
WASP-47 b,1,4,Transit,2012,01/12/2016
WASP-47 b,1,4,Transit,2012,19/11/2015
WASP-47 b,1,4,Transit,2012,10/12/2024
WASP-47 b,1,4,Transit,2012,18/07/2016
WASP-47 b,1,4,Transit,2012,05/12/2015
WASP-47 b,1,4,Transit,2012,21/06/2018
WASP-47 b,1,4,Transit,2012,04/03/2024
WASP-47 b,1,4,Transit,2012,15/10/2015
WASP-47 b,1,4,Transit,2012,17/09/2025
WASP-47 b,1,4,Transit,2012,16/08/2024
WASP-47 b,1,4,Transit,2012,18/10/2022
WASP-47 b,1,4,Transit,2012,05/12/2019
WASP-47 b,1,4,Transit,2012,21/12/2016
WASP-47 b,1,4,Transit,2012,19/09/2022
WASP-47 b,1,4,Transit,2012,15/10/2015
WASP-47 c,1,4,Radial Velocity,2015,15/10/2015
